number,Temp,Humd,Press
1813,18.43,85.36,1015.11
1814,18.43,85.36,1015.12
1815,18.43,85.36,1015.13
1816,18.43,85.36,1015.12
1817,18.43,85.36,1015.13
1818,18.42,85.36,1015.1
1819,18.43,85.36,1015.15
1820,18.42,85.36,1015.15
1821,18.43,85.35,1015.12
1822,18.42,85.36,1015.12
1823,18.42,85.35,1015.12
1824,18.42,85.36,1015.16
1825,18.42,85.36,1015.13
1826,18.42,85.35,1015.15
1827,18.42,85.36,1015.16
1828,18.42,85.36,1015.16
1829,18.43,85.36,1015.19
1830,18.43,85.36,1015.17
1831,18.42,85.35,1015.14
1832,18.43,85.35,1015.16
1833,18.42,85.35,1015.15
1834,18.42,85.35,1015.16
1835,18.42,85.35,1015.18
1836,18.42,85.35,1015.21
1837,18.41,85.36,1015.2
1838,18.42,85.35,1015.23
1839,18.42,85.35,1015.23
1840,18.42,85.35,1015.23
1841,18.42,85.35,1015.2
1842,18.42,85.35,1015.24
1843,18.42,85.35,1015.23
1844,18.42,85.35,1015.22
1845,18.42,85.35,1015.27
1846,18.42,85.35,1015.27
1847,18.42,85.35,1015.26
1848,18.42,85.35,1015.23
1849,18.42,85.35,1015.25
1850,18.42,85.34,1015.27
1851,18.43,85.35,1015.25
1852,18.42,85.35,1015.28
1853,18.41,85.34,1015.25
1854,18.42,85.35,1015.25
1855,18.41,85.34,1015.29
1856,18.42,85.34,1015.27
1857,18.41,85.34,1015.26
1858,18.41,85.34,1015.25
1859,18.42,85.34,1015.25
1860,18.41,85.34,1015.23
1861,18.41,85.34,1015.22
1862,18.4,85.34,1015.23
1863,18.42,85.34,1015.27
1864,18.41,85.34,1015.25
1865,18.42,85.34,1015.25
1866,18.42,85.34,1015.26
1867,18.41,85.34,1015.25
1868,18.42,85.34,1015.27
1869,18.41,85.33,1015.25
1870,18.41,85.33,1015.27
1871,18.4,85.33,1015.23
1872,18.42,85.33,1015.27
1873,18.41,85.33,1015.24
1874,18.41,85.34,1015.26
1875,18.41,85.33,1015.25
1876,18.42,85.33,1015.26
1877,18.41,85.33,1015.28
1878,18.42,85.33,1015.3
1879,18.41,85.33,1015.26
1880,18.41,85.35,1015.26
1881,18.41,85.33,1015.29
1882,18.41,85.33,1015.28
1883,18.41,85.33,1015.31
1884,18.41,85.33,1015.29
1885,18.41,85.33,1015.25
1886,18.42,85.33,1015.28
1887,18.42,85.33,1015.29
1888,18.42,85.33,1015.26
1889,18.41,85.33,1015.3
1890,18.41,85.33,1015.28
1891,18.41,85.33,1015.26
1892,18.41,85.33,1015.29
1893,18.41,85.32,1015.27
1894,18.41,85.33,1015.28
1895,18.41,85.33,1015.27
1896,18.42,85.33,1015.29
1897,18.41,85.33,1015.31
1898,18.41,85.33,1015.29
1899,18.41,85.33,1015.27
1900,18.41,85.32,1015.27
1901,18.41,85.32,1015.26
1902,18.4,85.32,1015.26
1903,18.41,85.33,1015.27
1904,18.41,85.33,1015.26
1905,18.4,85.33,1015.28
1906,18.4,85.32,1015.29
1907,18.4,85.31,1015.3
1908,18.4,85.32,1015.31
1909,18.41,85.32,1015.35
1910,18.4,85.32,1015.34
1911,18.41,85.32,1015.32
1912,18.41,85.33,1015.37
1913,18.41,85.32,1015.33
1914,18.41,85.32,1015.31
1915,18.4,85.32,1015.3
1916,18.41,85.32,1015.31
1917,18.4,85.32,1015.32
1918,18.41,85.32,1015.33
1919,18.41,85.32,1015.33
1920,18.4,85.32,1015.29
1921,18.41,85.32,1015.33
1922,18.4,85.32,1015.29
1923,18.4,85.31,1015.32
1924,18.41,85.32,1015.34
1925,18.41,85.32,1015.36
1926,18.4,85.32,1015.36
1927,18.41,85.32,1015.36
1928,18.4,85.32,1015.32
1929,18.41,85.32,1015.33
1930,18.41,85.32,1015.31
1931,18.4,85.32,1015.33
1932,18.41,85.32,1015.37
1933,18.4,85.32,1015.36
1934,18.41,85.32,1015.38
1935,18.4,85.32,1015.34
1936,18.41,85.32,1015.4
1937,18.4,85.31,1015.38
1938,18.4,85.32,1015.36
1939,18.4,85.32,1015.4
1940,18.42,85.32,1015.42
1941,18.41,85.32,1015.43
1942,18.4,85.3,1015.4
1943,18.4,85.31,1015.43
1944,18.4,85.31,1015.43
1945,18.4,85.31,1015.41
1946,18.4,85.31,1015.43
1947,18.4,85.3,1015.41
1948,18.4,85.3,1015.41
1949,18.39,85.31,1015.4
1950,18.39,85.3,1015.41
1951,18.39,85.3,1015.45
1952,18.4,85.3,1015.43
1953,18.4,85.3,1015.45
1954,18.4,85.3,1015.45
1955,18.41,85.31,1015.49
1956,18.4,85.31,1015.47
1957,18.39,85.31,1015.46
1958,18.4,85.3,1015.48
1959,18.4,85.31,1015.48
1960,18.39,85.3,1015.48
1961,18.4,85.3,1015.49
1962,18.4,85.3,1015.47
1963,18.4,85.31,1015.49
1964,18.39,85.3,1015.49
1965,18.4,85.3,1015.46
1966,18.4,85.3,1015.47
1967,18.4,85.3,1015.45
1968,18.4,85.31,1015.48
1969,18.39,85.3,1015.47
1970,18.4,85.3,1015.48
1971,18.39,85.3,1015.5
1972,18.4,85.31,1015.55
1973,18.39,85.3,1015.52
1974,18.4,85.3,1015.5
1975,18.39,85.3,1015.5
1976,18.4,85.3,1015.54
1977,18.39,85.3,1015.51
1978,18.39,85.3,1015.53
1979,18.39,85.3,1015.5
1980,18.4,85.3,1015.51
1981,18.39,85.3,1015.51
1982,18.39,85.3,1015.51
1983,18.41,85.31,1015.54
1984,18.39,85.3,1015.54
1985,18.4,85.3,1015.56
1986,18.39,85.3,1015.55
1987,18.4,85.29,1015.51
1988,18.39,85.29,1015.49
1989,18.4,85.3,1015.5
1990,18.39,85.3,1015.51
1991,18.39,85.29,1015.51
1992,18.39,85.3,1015.53
1993,18.39,85.3,1015.5
1994,18.39,85.3,1015.48
1995,18.39,85.29,1015.51
1996,18.39,85.29,1015.53
1997,18.39,85.29,1015.51
1998,18.39,85.3,1015.52
1999,18.39,85.29,1015.52
2000,18.39,85.3,1015.54
2001,18.39,85.3,1015.53
2002,18.38,85.3,1015.51
2003,18.39,85.3,1015.57
2004,18.39,85.3,1015.54
2005,18.39,85.3,1015.54
2006,18.39,85.3,1015.57
2007,18.39,85.29,1015.55
2008,18.39,85.3,1015.55
2009,18.39,85.29,1015.53
2010,18.39,85.29,1015.56
2011,18.38,85.29,1015.52
2012,18.39,85.3,1015.57
2013,18.39,85.29,1015.59
2014,18.39,85.3,1015.59
2015,18.39,85.29,1015.58
2016,18.4,85.28,1015.59
2017,18.39,85.29,1015.57
2018,18.39,85.29,1015.56
2019,18.39,85.29,1015.55
2020,18.39,85.29,1015.57
2021,18.39,85.29,1015.57
2022,18.39,85.29,1015.55
2023,18.39,85.29,1015.58
2024,18.39,85.29,1015.55
2025,18.39,85.29,1015.58
2026,18.39,85.29,1015.59
2027,18.39,85.29,1015.59
2028,18.39,85.29,1015.56
2029,18.39,85.28,1015.6
2030,18.39,85.29,1015.55
2031,18.39,85.28,1015.56
2032,18.39,85.28,1015.58
2033,18.39,85.29,1015.57
2034,18.39,85.28,1015.57
2035,18.39,85.29,1015.58
2036,18.39,85.28,1015.58
2037,18.39,85.29,1015.61
2038,18.39,85.29,1015.61
2039,18.38,85.28,1015.61
2040,18.39,85.29,1015.59
2041,18.39,85.29,1015.59
2042,18.39,85.28,1015.61
2043,18.38,85.28,1015.56
2044,18.38,85.28,1015.61
2045,18.39,85.28,1015.63
2046,18.39,85.28,1015.58
2047,18.38,85.28,1015.59
2048,18.38,85.28,1015.59
2049,18.39,85.28,1015.61
2050,18.39,85.28,1015.62
2051,18.38,85.29,1015.62
2052,18.39,85.28,1015.63
2053,18.38,85.28,1015.65
2054,18.39,85.28,1015.62
2055,18.38,85.29,1015.6
2056,18.39,85.28,1015.62
2057,18.38,85.28,1015.58
2058,18.39,85.28,1015.64
2059,18.38,85.28,1015.63
2060,18.39,85.28,1015.62
2061,18.39,85.28,1015.64
2062,18.39,85.27,1015.64
2063,18.39,85.28,1015.63
2064,18.39,85.27,1015.65
2065,18.39,85.27,1015.63
2066,18.39,85.27,1015.61
2067,18.39,85.27,1015.61
2068,18.39,85.27,1015.61
2069,18.38,85.27,1015.62
2070,18.38,85.27,1015.61
2071,18.38,85.27,1015.67
2072,18.39,85.27,1015.64
2073,18.39,85.27,1015.63
2074,18.39,85.27,1015.65
2075,18.39,85.27,1015.67
2076,18.38,85.27,1015.65
2077,18.39,85.27,1015.64
2078,18.38,85.27,1015.59
2079,18.38,85.27,1015.64
2080,18.39,85.27,1015.65
2081,18.38,85.27,1015.6
2082,18.39,85.27,1015.62
2083,18.39,85.27,1015.63
2084,18.39,85.27,1015.62
2085,18.38,85.27,1015.64
2086,18.38,85.27,1015.6
2087,18.38,85.27,1015.64
2088,18.38,85.27,1015.62
2089,18.38,85.27,1015.63
2090,18.38,85.27,1015.63
2091,18.38,85.27,1015.63
2092,18.38,85.27,1015.65
2093,18.38,85.27,1015.64
2094,18.38,85.27,1015.66
2095,18.38,85.27,1015.67
2096,18.38,85.27,1015.64
2097,18.39,85.27,1015.67
2098,18.39,85.26,1015.71
2099,18.39,85.27,1015.73
2100,18.38,85.27,1015.69
2101,18.38,85.27,1015.75
2102,18.38,85.27,1015.72
2103,18.39,85.26,1015.72
2104,18.38,85.27,1015.73
2105,18.38,85.27,1015.69
2106,18.38,85.26,1015.74
2107,18.38,85.26,1015.77
2108,18.38,85.27,1015.76
2109,18.38,85.26,1015.77
2110,18.39,85.27,1015.78
2111,18.38,85.27,1015.76
2112,18.38,85.26,1015.75
2113,18.38,85.27,1015.79
2114,18.37,85.26,1015.77
2115,18.38,85.26,1015.8
2116,18.38,85.26,1015.81
2117,18.38,85.26,1015.8
2118,18.38,85.26,1015.81
2119,18.38,85.26,1015.79
2120,18.38,85.26,1015.8
2121,18.37,85.26,1015.82
2122,18.38,85.26,1015.85
2123,18.38,85.26,1015.86
2124,18.38,85.26,1015.85
2125,18.38,85.26,1015.82
2126,18.38,85.26,1015.84
2127,18.38,85.26,1015.83
2128,18.38,85.26,1015.82
2129,18.38,85.26,1015.83
2130,18.37,85.26,1015.8
2131,18.38,85.26,1015.87
2132,18.38,85.25,1015.79
2133,18.38,85.26,1015.86
2134,18.38,85.26,1015.86
2135,18.38,85.25,1015.88
2136,18.38,85.26,1015.87
2137,18.38,85.26,1015.84
2138,18.38,85.26,1015.86
2139,18.38,85.26,1015.86
2140,18.38,85.25,1015.87
2141,18.38,85.25,1015.89
2142,18.37,85.26,1015.89
2143,18.38,85.25,1015.87
2144,18.38,85.25,1015.91
2145,18.37,85.25,1015.88
2146,18.37,85.26,1015.92
2147,18.38,85.25,1015.88
2148,18.37,85.25,1015.91
2149,18.38,85.25,1015.9
2150,18.38,85.25,1015.91
2151,18.37,85.25,1015.88
2152,18.37,85.25,1015.86
2153,18.38,85.25,1015.89
2154,18.37,85.25,1015.88
2155,18.37,85.25,1015.88
2156,18.37,85.25,1015.87
2157,18.37,85.25,1015.89
2158,18.37,85.25,1015.87
2159,18.37,85.25,1015.9
2160,18.38,85.25,1015.87
2161,18.38,85.25,1015.88
2162,18.38,85.25,1015.9
2163,18.37,85.25,1015.92
2164,18.38,85.25,1015.9
2165,18.37,85.25,1015.89
2166,18.38,85.25,1015.88
2167,18.37,85.25,1015.87
2168,18.37,85.24,1015.87
2169,18.37,85.24,1015.89
2170,18.37,85.25,1015.89
2171,18.37,85.25,1015.9
2172,18.38,85.24,1015.91
2173,18.37,85.25,1015.91
2174,18.37,85.24,1015.87
2175,18.37,85.25,1015.88
2176,18.37,85.25,1015.83
2177,18.37,85.24,1015.88
2178,18.37,85.24,1015.83
2179,18.37,85.24,1015.86
2180,18.37,85.24,1015.82
2181,18.37,85.24,1015.87
2182,18.37,85.24,1015.85
2183,18.38,85.24,1015.85
2184,18.37,85.24,1015.85
2185,18.37,85.24,1015.92
2186,18.37,85.24,1015.92
2187,18.37,85.24,1015.92
2188,18.37,85.24,1015.87
2189,18.37,85.24,1015.87
2190,18.37,85.24,1015.91
2191,18.37,85.24,1015.9
2192,18.37,85.24,1015.93
2193,18.37,85.24,1015.91
2194,18.37,85.24,1015.87
2195,18.37,85.23,1015.95
2196,18.37,85.24,1015.94
2197,18.37,85.24,1015.94
2198,18.37,85.23,1015.92
2199,18.37,85.24,1015.93
2200,18.37,85.24,1015.9
2201,18.37,85.24,1015.9
2202,18.37,85.24,1015.92
2203,18.38,85.23,1015.95
2204,18.37,85.24,1015.96
2205,18.37,85.24,1015.96
2206,18.37,85.23,1015.94
2207,18.37,85.24,1015.95
2208,18.37,85.24,1015.91
2209,18.37,85.24,1015.91
2210,18.37,85.24,1015.92
2211,18.37,85.24,1015.97
2212,18.37,85.24,1015.94
2213,18.37,85.24,1015.93
2214,18.37,85.23,1015.94
2215,18.36,85.24,1015.95
2216,18.37,85.24,1015.95
2217,18.36,85.24,1015.96
2218,18.37,85.24,1015.97
2219,18.36,85.24,1016.01
2220,18.37,85.24,1015.97
2221,18.36,85.24,1015.95
2222,18.36,85.23,1015.95
2223,18.36,85.23,1015.97
2224,18.36,85.23,1015.97
2225,18.36,85.23,1015.97
2226,18.36,85.22,1015.97
2227,18.36,85.22,1015.96
2228,18.36,85.23,1015.95
2229,18.36,85.22,1015.99
2230,18.37,85.23,1016.02
2231,18.36,85.23,1015.99
2232,18.36,85.23,1015.98
2233,18.36,85.23,1016.02
2234,18.36,85.23,1016
2235,18.36,85.23,1016.01
2236,18.36,85.23,1016.02
2237,18.35,85.22,1016.01
2238,18.36,85.22,1016.04
2239,18.36,85.23,1016.05
2240,18.35,85.22,1016.08
2241,18.36,85.22,1016.08
2242,18.35,85.22,1016.1
2243,18.36,85.22,1016.13
2244,18.36,85.22,1016.13
2245,18.36,85.22,1016.15
2246,18.35,85.22,1016.1
2247,18.36,85.22,1016.11
2248,18.35,85.22,1016.12
2249,18.36,85.22,1016.11
2250,18.36,85.23,1016.12
2251,18.36,85.22,1016.09
2252,18.36,85.22,1016.13
2253,18.36,85.22,1016.12
2254,18.35,85.22,1016.1
2255,18.36,85.22,1016.1
2256,18.36,85.23,1016.12
2257,18.35,85.22,1016.11
2258,18.36,85.22,1016.14
2259,18.36,85.22,1016.15
2260,18.36,85.22,1016.16
2261,18.36,85.23,1016.15
2262,18.35,85.2,1016.11
2263,18.35,85.22,1016.1
2264,18.36,85.21,1016.13
2265,18.36,85.21,1016.18
2266,18.36,85.22,1016.16
2267,18.36,85.22,1016.19
2268,18.36,85.22,1016.2
2269,18.36,85.22,1016.16
2270,18.35,85.22,1016.21
2271,18.35,85.21,1016.19
2272,18.36,85.21,1016.18
2273,18.37,85.22,1016.23
2274,18.36,85.21,1016.18
2275,18.36,85.21,1016.18
2276,18.35,85.22,1016.22
2277,18.35,85.21,1016.24
2278,18.36,85.21,1016.23
2279,18.35,85.21,1016.23
2280,18.35,85.21,1016.25
2281,18.35,85.21,1016.22
2282,18.35,85.21,1016.24
2283,18.36,85.21,1016.25
2284,18.36,85.21,1016.23
2285,18.36,85.21,1016.22
2286,18.35,85.21,1016.25
2287,18.36,85.21,1016.28
2288,18.35,85.21,1016.33
2289,18.35,85.21,1016.28
2290,18.35,85.21,1016.28
2291,18.35,85.21,1016.25
2292,18.36,85.21,1016.27
2293,18.35,85.21,1016.25
2294,18.36,85.21,1016.27
2295,18.35,85.21,1016.25
2296,18.35,85.21,1016.25
2297,18.35,85.21,1016.23
2298,18.36,85.21,1016.29
2299,18.35,85.21,1016.28
2300,18.35,85.21,1016.35
2301,18.35,85.2,1016.33
2302,18.35,85.21,1016.31
2303,18.35,85.2,1016.27
2304,18.35,85.22,1016.33
2305,18.35,85.2,1016.34
2306,18.35,85.2,1016.31
2307,18.35,85.21,1016.33
2308,18.35,85.2,1016.35
2309,18.35,85.21,1016.34
2310,18.35,85.2,1016.33
2311,18.35,85.2,1016.33
2312,18.34,85.2,1016.33
2313,18.35,85.2,1016.33
2314,18.34,85.2,1016.33
2315,18.35,85.2,1016.36
2316,18.35,85.2,1016.35
2317,18.35,85.2,1016.36
2318,18.35,85.2,1016.33
2319,18.34,85.2,1016.36
2320,18.35,85.2,1016.39
2321,18.34,85.2,1016.35
2322,18.34,85.2,1016.38
2323,18.35,85.2,1016.39
2324,18.35,85.2,1016.38
2325,18.34,85.2,1016.41
2326,18.35,85.2,1016.39
2327,18.34,85.2,1016.41
2328,18.35,85.2,1016.39
2329,18.35,85.2,1016.45
2330,18.34,85.2,1016.41
2331,18.35,85.2,1016.42
2332,18.35,85.19,1016.42
2333,18.34,85.2,1016.42
2334,18.34,85.2,1016.45
2335,18.34,85.2,1016.42
2336,18.34,85.19,1016.37
2337,18.34,85.19,1016.43
2338,18.35,85.2,1016.45
2339,18.34,85.19,1016.47
2340,18.35,85.2,1016.46
2341,18.35,85.2,1016.47
2342,18.34,85.2,1016.45
2343,18.35,85.19,1016.49
2344,18.35,85.2,1016.52
2345,18.35,85.19,1016.48
2346,18.34,85.2,1016.46
2347,18.34,85.19,1016.48
2348,18.34,85.2,1016.49
2349,18.34,85.2,1016.42
2350,18.34,85.19,1016.45
2351,18.34,85.19,1016.43
2352,18.34,85.19,1016.43
2353,18.35,85.19,1016.45
2354,18.35,85.19,1016.44
2355,18.35,85.19,1016.45
2356,18.34,85.19,1016.48
2357,18.35,85.19,1016.49
2358,18.35,85.19,1016.48
2359,18.34,85.19,1016.45
2360,18.34,85.19,1016.42
2361,18.34,85.19,1016.45
2362,18.35,85.19,1016.45
2363,18.34,85.19,1016.44
2364,18.34,85.19,1016.45
2365,18.34,85.19,1016.45
2366,18.34,85.19,1016.48
2367,18.34,85.18,1016.47
2368,18.34,85.19,1016.46
2369,18.34,85.19,1016.46
2370,18.34,85.19,1016.48
2371,18.33,85.19,1016.47
2372,18.33,85.19,1016.49
2373,18.34,85.19,1016.48
2374,18.34,85.19,1016.5
2375,18.34,85.19,1016.48
2376,18.34,85.19,1016.51
2377,18.35,85.19,1016.52
2378,18.34,85.19,1016.56
2379,18.34,85.19,1016.52
2380,18.34,85.19,1016.51
2381,18.34,85.19,1016.53
2382,18.34,85.19,1016.54
2383,18.34,85.19,1016.5
2384,18.34,85.19,1016.5
2385,18.34,85.19,1016.51
2386,18.33,85.19,1016.5
2387,18.34,85.19,1016.51
2388,18.34,85.19,1016.47
2389,18.33,85.19,1016.49
2390,18.34,85.19,1016.5
2391,18.34,85.19,1016.47
2392,18.34,85.18,1016.5
2393,18.33,85.18,1016.47
2394,18.33,85.19,1016.49
2395,18.34,85.18,1016.45
2396,18.34,85.18,1016.48
2397,18.34,85.18,1016.45
2398,18.34,85.18,1016.48
2399,18.34,85.19,1016.47
2400,18.34,85.18,1016.51
2401,18.34,85.18,1016.5
2402,18.34,85.18,1016.46
2403,18.34,85.18,1016.45
2404,18.33,85.18,1016.47
2405,18.34,85.18,1016.48
2406,18.33,85.18,1016.47
2407,18.34,85.18,1016.43
2408,18.33,85.18,1016.44
2409,18.34,85.18,1016.45
2410,18.33,85.18,1016.44
2411,18.33,85.18,1016.48
2412,18.34,85.18,1016.49
2413,18.33,85.18,1016.44
2414,18.33,85.19,1016.49
2415,18.33,85.18,1016.48
2416,18.33,85.18,1016.45
2417,18.33,85.18,1016.47
2418,18.33,85.18,1016.43
2419,18.33,85.18,1016.44
2420,18.33,85.18,1016.43
2421,18.33,85.18,1016.43
2422,18.33,85.18,1016.44
2423,18.34,85.18,1016.44
2424,18.34,85.18,1016.48
2425,18.33,85.18,1016.46
2426,18.33,85.18,1016.46
2427,18.34,85.18,1016.45
2428,18.34,85.18,1016.45
2429,18.33,85.18,1016.48
2430,18.34,85.18,1016.5
2431,18.33,85.18,1016.45
2432,18.33,85.18,1016.45
2433,18.33,85.18,1016.45
2434,18.33,85.17,1016.41
2435,18.33,85.18,1016.41
2436,18.33,85.18,1016.45
2437,18.34,85.18,1016.45
2438,18.34,85.18,1016.45
2439,18.33,85.17,1016.44
2440,18.33,85.17,1016.46
2441,18.33,85.17,1016.42
2442,18.33,85.17,1016.45
2443,18.33,85.18,1016.41
2444,18.33,85.17,1016.42
2445,18.33,85.18,1016.41
2446,18.33,85.17,1016.41
2447,18.33,85.18,1016.42
2448,18.33,85.18,1016.42
2449,18.33,85.17,1016.41
2450,18.32,85.18,1016.41
2451,18.33,85.17,1016.44
2452,18.33,85.18,1016.42
2453,18.33,85.17,1016.44
2454,18.33,85.17,1016.48
2455,18.33,85.17,1016.46
2456,18.33,85.17,1016.45
2457,18.33,85.17,1016.39
2458,18.32,85.18,1016.39
2459,18.33,85.17,1016.42
2460,18.32,85.17,1016.45
2461,18.33,85.17,1016.46
2462,18.33,85.17,1016.46
2463,18.33,85.17,1016.48
2464,18.33,85.17,1016.48
2465,18.32,85.17,1016.45
2466,18.33,85.17,1016.42
2467,18.32,85.17,1016.42
2468,18.33,85.16,1016.41
2469,18.33,85.16,1016.43
2470,18.32,85.17,1016.41
2471,18.33,85.16,1016.45
2472,18.32,85.17,1016.45
2473,18.33,85.17,1016.43
2474,18.32,85.17,1016.42
2475,18.32,85.17,1016.42
2476,18.32,85.17,1016.38
2477,18.33,85.16,1016.46
2478,18.33,85.17,1016.45
2479,18.33,85.17,1016.44
2480,18.32,85.17,1016.45
2481,18.33,85.17,1016.43
2482,18.32,85.17,1016.44
2483,18.32,85.17,1016.46
2484,18.33,85.17,1016.47
2485,18.32,85.17,1016.46
2486,18.33,85.17,1016.52
2487,18.33,85.17,1016.54
2488,18.33,85.17,1016.54
2489,18.32,85.17,1016.51
2490,18.33,85.16,1016.52
2491,18.32,85.17,1016.46
2492,18.33,85.16,1016.49
2493,18.32,85.17,1016.43
2494,18.32,85.17,1016.47
2495,18.33,85.17,1016.46
2496,18.32,85.17,1016.43
2497,18.32,85.16,1016.44
2498,18.33,85.16,1016.45
2499,18.32,85.17,1016.45
2500,18.33,85.17,1016.47
2501,18.32,85.16,1016.41
2502,18.32,85.16,1016.46
2503,18.32,85.17,1016.43
2504,18.32,85.17,1016.44
2505,18.32,85.16,1016.44
2506,18.33,85.16,1016.43
2507,18.32,85.16,1016.46
2508,18.32,85.16,1016.42
2509,18.32,85.16,1016.41
2510,18.32,85.16,1016.44
2511,18.32,85.16,1016.45
2512,18.32,85.16,1016.44
2513,18.32,85.16,1016.45
2514,18.32,85.16,1016.49
2515,18.32,85.17,1016.49
2516,18.32,85.16,1016.48
2517,18.32,85.16,1016.51
2518,18.32,85.17,1016.51
2519,18.33,85.16,1016.49
2520,18.32,85.16,1016.5
2521,18.32,85.16,1016.51
2522,18.32,85.16,1016.48
2523,18.32,85.16,1016.54
2524,18.33,85.16,1016.53
2525,18.32,85.16,1016.54
2526,18.32,85.16,1016.59
2527,18.32,85.16,1016.53
2528,18.32,85.16,1016.54
2529,18.32,85.16,1016.53
2530,18.32,85.16,1016.57
2531,18.32,85.16,1016.59
2532,18.33,85.16,1016.49
2533,18.32,85.16,1016.53
2534,18.32,85.16,1016.57
2535,18.32,85.16,1016.55
2536,18.32,85.16,1016.54
2537,18.32,85.16,1016.56
2538,18.32,85.16,1016.53
2539,18.32,85.16,1016.58
2540,18.32,85.16,1016.57
2541,18.32,85.16,1016.57
2542,18.32,85.15,1016.59
2543,18.32,85.16,1016.57
2544,18.32,85.16,1016.58
2545,18.32,85.14,1016.6
2546,18.32,85.16,1016.58
2547,18.32,85.16,1016.6
2548,18.31,85.16,1016.59
2549,18.32,85.14,1016.59
2550,18.32,85.13,1016.59
2551,18.32,85.15,1016.62
2552,18.32,85.14,1016.61
2553,18.32,85.14,1016.66
2554,18.32,85.14,1016.65
2555,18.32,85.14,1016.62
2556,18.32,85.14,1016.61
2557,18.32,85.14,1016.59
2558,18.32,85.14,1016.62
2559,18.32,85.14,1016.61
2560,18.31,85.14,1016.64
2561,18.32,85.14,1016.66
2562,18.32,85.14,1016.67
2563,18.31,85.14,1016.63
2564,18.32,85.17,1016.68
2565,18.32,85.14,1016.66
2566,18.32,85.15,1016.67
2567,18.31,85.14,1016.62
2568,18.31,85.14,1016.63
2569,18.31,85.14,1016.63
2570,18.31,85.14,1016.66
2571,18.31,85.14,1016.62
2572,18.32,85.14,1016.68
2573,18.31,85.14,1016.63
2574,18.31,85.14,1016.63
2575,18.31,85.14,1016.64
2576,18.31,85.14,1016.65
2577,18.32,85.14,1016.67
2578,18.31,85.14,1016.63
2579,18.31,85.14,1016.67
2580,18.31,85.13,1016.62
2581,18.31,85.13,1016.65
2582,18.32,85.14,1016.63
2583,18.31,85.13,1016.67
2584,18.31,85.13,1016.68
2585,18.31,85.13,1016.63
2586,18.31,85.13,1016.64
2587,18.31,85.14,1016.65
2588,18.31,85.13,1016.67
2589,18.31,85.13,1016.65
2590,18.31,85.13,1016.7
2591,18.32,85.13,1016.64
2592,18.32,85.13,1016.69
2593,18.32,85.13,1016.69
2594,18.32,85.13,1016.68
2595,18.31,85.13,1016.68
2596,18.31,85.13,1016.69
2597,18.31,85.14,1016.69
2598,18.32,85.13,1016.68
2599,18.31,85.13,1016.68
2600,18.31,85.13,1016.68
2601,18.31,85.13,1016.67
2602,18.31,85.13,1016.71
2603,18.3,85.13,1016.69
2604,18.31,85.13,1016.7
2605,18.31,85.13,1016.69
2606,18.31,85.13,1016.68
2607,18.32,85.13,1016.7
2608,18.31,85.13,1016.71
2609,18.32,85.13,1016.67
2610,18.31,85.13,1016.69
2611,18.31,85.13,1016.71
2612,18.32,85.13,1016.71
2613,18.32,85.13,1016.74
2614,18.32,85.13,1016.74
2615,18.32,85.13,1016.77
2616,18.31,85.13,1016.7
2617,18.31,85.13,1016.67
2618,18.31,85.13,1016.72
2619,18.31,85.13,1016.71
2620,18.31,85.13,1016.75
2621,18.31,85.13,1016.72
2622,18.31,85.13,1016.77
2623,18.31,85.12,1016.76
2624,18.3,85.12,1016.74
2625,18.31,85.13,1016.75
2626,18.31,85.12,1016.73
2627,18.31,85.12,1016.77
2628,18.31,85.12,1016.77
2629,18.31,85.12,1016.77
2630,18.31,85.12,1016.78
2631,18.31,85.12,1016.8
2632,18.3,85.12,1016.74
2633,18.31,85.12,1016.77
2634,18.32,85.12,1016.77
2635,18.31,85.12,1016.77
2636,18.31,85.12,1016.78
2637,18.31,85.12,1016.73
2638,18.3,85.12,1016.75
2639,18.31,85.12,1016.75
2640,18.31,85.12,1016.77
2641,18.31,85.12,1016.8
2642,18.31,85.12,1016.76
2643,18.31,85.12,1016.73
2644,18.3,85.12,1016.73
2645,18.3,85.12,1016.7
2646,18.31,85.12,1016.72
2647,18.31,85.12,1016.74
2648,18.3,85.12,1016.73
2649,18.3,85.12,1016.73
2650,18.3,85.12,1016.77
2651,18.31,85.12,1016.82
2652,18.31,85.12,1016.79
2653,18.31,85.12,1016.81
2654,18.31,85.12,1016.77
2655,18.31,85.12,1016.78
2656,18.31,85.12,1016.78
2657,18.31,85.12,1016.79
2658,18.3,85.12,1016.79
2659,18.31,85.12,1016.83
2660,18.3,85.12,1016.83
2661,18.31,85.12,1016.83
2662,18.31,85.11,1016.84
2663,18.31,85.12,1016.8
2664,18.3,85.12,1016.77
2665,18.3,85.12,1016.76
2666,18.31,85.12,1016.81
2667,18.31,85.12,1016.81
2668,18.3,85.12,1016.83
2669,18.3,85.12,1016.81
2670,18.31,85.11,1016.81
2671,18.3,85.12,1016.83
2672,18.3,85.12,1016.85
2673,18.3,85.11,1016.83
2674,18.31,85.12,1016.84
2675,18.3,85.12,1016.79
2676,18.31,85.11,1016.82
2677,18.31,85.12,1016.83
2678,18.31,85.11,1016.85
2679,18.3,85.11,1016.85
2680,18.31,85.11,1016.78
2681,18.31,85.12,1016.81
2682,18.31,85.11,1016.79
2683,18.31,85.11,1016.81
2684,18.31,85.11,1016.79
2685,18.3,85.08,1016.78
2686,18.3,85.11,1016.81
